,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country
717,717,25.0,12.0,"santo domingo, dominican republic",spanish47,spanish,female,718,dominican republic
718,718,49.0,20.0,"dalian, liaoning, china",mandarin14,mandarin,male,719,china
719,719,30.0,0.0,"worcester, massachusetts, usa",english211,english,male,720,usa
720,720,28.0,12.0,"tbilisi, republic of georgia",georgian4,georgian,male,721,republic of georgia
721,721,35.0,6.0,"belgrade, serbia",serbian5,serbian,male,722,serbia
722,722,33.0,12.0,"kraljevo, serbia",serbian6,serbian,male,723,serbia
723,723,31.0,7.0,"belgrade, serbia",serbian7,serbian,female,724,serbia
724,724,31.0,9.0,"kragujevac, serbia",serbian9,serbian,female,725,serbia
725,725,44.0,20.0,"kraljevo, serbia",serbian8,serbian,male,726,serbia
726,726,25.0,7.0,"belgrade, serbia",serbian10,serbian,male,727,serbia
727,727,20.0,6.0,"przemet, poland",polish7,polish,male,728,poland
728,728,24.0,0.0,"spartanburg, south carolina, usa",english212,english,male,729,usa
729,729,21.0,3.0,"hong kong, china",cantonese13,cantonese,female,730,china
730,730,21.0,6.0,"bilbao, spain",spanish48,spanish,male,731,spain
731,731,31.0,6.0,"tandil, argentina",spanish49,spanish,male,732,argentina
732,732,20.0,8.0,"enna, italy",italian13,italian,male,733,italy
733,733,38.0,0.0,"dodge city, kansas, usa",english213,english,male,734,usa
734,734,23.0,6.0,"istanbul, turkey",turkish14,turkish,female,735,turkey
735,735,18.0,10.0,"ankara, turkey",turkish15,turkish,male,736,turkey
736,736,26.0,0.0,"myrtle beach, south carolina, usa",english214,english,male,737,usa
737,737,20.0,0.0,"lemington spa, warwickshire, uk",english215,english,male,738,uk
738,738,48.0,0.0,"chicago, illinois, usa",english216,english,female,739,usa
739,739,66.0,0.0,"harrow, middlesex, uk",english217,english,male,740,uk
740,740,22.0,6.0,"washington, dc, usa",french18,french,male,741,usa
741,741,19.0,3.0,"hong kong, china",cantonese14,cantonese,female,742,china
742,742,18.0,10.0,"bilzen, flanders, belgium",dutch4,dutch,male,743,belgium
743,743,26.0,14.0,"belgrade, serbia",serbian11,serbian,male,744,serbia
744,744,25.0,12.0,"kars, turkey",turkish16,turkish,male,745,turkey
745,745,28.0,11.0,"tainan, taiwan",mandarin15,mandarin,female,746,taiwan
746,746,27.0,0.0,"abingdon, virginia, usa",english218,english,female,747,usa
747,747,38.0,0.0,"oakland, california, usa",english219,english,female,748,usa
748,748,18.0,0.0,"anaheim, california, usa",english220,english,female,749,usa
749,749,32.0,10.0,"taipei, taiwan",mandarin16,mandarin,male,750,taiwan
750,750,19.0,6.0,"moga, punjab, india",punjabi3,punjabi,male,751,india
751,751,27.0,15.0,"santo domingo, dominican republic",spanish50,spanish,male,752,dominican republic
752,752,20.0,6.0,"caguas, puerto rico",spanish51,spanish,male,753,puerto rico
753,753,45.0,0.0,"london, uk",english221,english,male,754,uk
754,754,39.0,12.0,"grenoble, france",french19,french,male,755,france
755,755,40.0,2.0,"ibadan, oyo, nigeria",yoruba2,yoruba,female,756,nigeria
756,756,37.0,14.0,"katmandu, nepal",nepali2,nepali,female,757,nepal
757,757,35.0,11.0,"yangon, myanmar",burmese1,burmese,female,758,myanmar
758,758,50.0,12.0,"pusan, south korea",korean13,korean,female,759,south korea
759,759,65.0,14.0,"kafanchan, nigeria",igbo2,igbo,male,760,nigeria
760,760,20.0,8.0,"cosenza, italy",italian14,italian,male,761,italy
761,761,38.0,10.0,"ulaanbaatar, mongolia",mongolian3,mongolian,male,762,mongolia
762,762,31.0,6.0,"ankara, turkey",turkish17,turkish,male,763,turkey
763,763,18.0,0.0,"auburn, indiana, usa",english222,english,female,764,usa
764,764,28.0,14.0,"bhilwara, rajisthan, india",hindi4,hindi,female,765,india
765,765,46.0,5.0,"lagos, nigeria",yoruba3,yoruba,female,766,nigeria
766,766,18.0,0.0,"erie, pennsylvania, usa",english223,english,male,767,usa
767,767,20.0,0.0,"bridgetown, barbados",english224,english,male,768,barbados
768,768,20.0,11.0,"otwock, poland",polish8,polish,male,769,poland
769,769,54.0,13.0,"rotterdam, netherlands",dutch5,dutch,female,770,netherlands
770,770,50.0,0.0,"dundee, scotland, uk",english225,english,male,771,uk
771,771,38.0,0.0,"walton-on-thames, surrey, uk",english226,english,male,772,uk
772,772,42.0,0.0,"camberley, surrey, uk",english227,english,female,773,uk
773,773,59.0,0.0,"glasgow, scotland, uk",english228,english,female,774,uk
774,774,25.0,0.0,"burlington, vermont, usa",english229,english,male,775,usa
775,775,35.0,0.0,"launceston, tasmania, australia",english230,english,male,776,australia
776,776,29.0,21.0,"popayan, cauca, colombia",spanish52,spanish,female,777,colombia
777,777,53.0,12.0,"dakar, senegal",pulaar1,pulaar,female,778,senegal
778,778,44.0,13.0,"rufisque, senegal",pulaar2,pulaar,male,779,senegal
779,779,39.0,18.0,"fatick, senegal",serer1,serer,male,780,senegal
780,780,52.0,14.0,"khombole, senegal",wolof3,wolof,female,781,senegal
781,781,56.0,12.0,"dagana, senegal",wolof4,wolof,female,782,senegal
782,782,30.0,13.0,"saint louis, senegal",wolof5,wolof,female,783,senegal
783,783,34.0,16.0,"ziguinchor, senegal",jola1,jola,male,784,senegal
784,784,35.0,15.0,"tambacounda, senegal",xasonga1,xasonga,female,785,senegal
785,785,53.0,30.0,"dakar, senegal",pulaar3,pulaar,male,786,senegal
786,786,26.0,14.0,"goudiri, senegal",bambara4,bambara,male,787,senegal
787,787,24.0,12.0,"koussi, senegal",balanta,balanta,male,788,senegal
788,788,23.0,12.0,"ziguinchor, senegal",mandinka1,mandinka,male,789,senegal
789,789,27.0,15.0,"goudomp, senegal",mankanya1,mankanya,male,790,senegal
790,790,22.0,0.0,"tampa, florida, usa",english231,english,male,791,usa
791,791,26.0,26.0,"kabul, kandahar, afghanistan",pashto2,pashto,female,792,afghanistan
792,792,26.0,0.0,"edmonton, alberta, canada",english233,english,female,793,canada
793,793,49.0,0.0,"bloomington, indiana, usa",english234,english,male,794,usa
794,794,52.0,0.0,"richmond, virginia, usa",english235,english,female,795,usa
795,795,26.0,13.0,"wuhan, hubei, china",mandarin17,mandarin,male,796,china
796,796,33.0,6.0,"bogota, colombia",spanish53,spanish,male,797,colombia
797,797,32.0,0.0,"metairie, louisiana, usa",english232,english,female,798,usa
798,798,44.0,0.0,"st. charles, illinois, usa",english236,english,male,799,usa
799,799,25.0,18.0,"vina del mar, chile",spanish54,spanish,male,800,chile
800,800,22.0,0.0,"jeffersonville, ohio, usa",english237,english,female,801,usa
801,801,21.0,0.0,"vancouver, british  columbia, canada",english238,english,female,802,canada
802,802,19.0,0.0,"fort kobbe, panama",english239,english,male,803,panama
803,803,23.0,12.0,"alma, quebec, canada",french20,french,male,804,canada
804,804,20.0,4.0,"quezon city, philippines",tagalog6,tagalog,male,805,philippines
805,805,18.0,15.0,"salinas, brazil",portuguese17,portuguese,male,806,brazil
806,806,36.0,4.0,"dharan, nepal",nepali3,nepali,male,807,nepal
807,807,25.0,12.0,"sarajevo, bosnia and herzegovina",bosnian3,bosnian,female,808,bosnia and herzegovina
808,808,33.0,12.0,"sulaymaniyah, iraq",kurdish3,kurdish,female,809,iraq
809,809,36.0,9.0,"tandil, argentina",spanish55,spanish,male,810,argentina
810,810,20.0,9.0,"amiens, france",french21,french,male,811,france
811,811,50.0,12.0,"almada, portugal",portuguese18,portuguese,female,812,portugal
812,812,62.0,12.0,"igoumenitsa, greece",greek6,greek,female,813,greece
813,813,36.0,20.0,"reykjavik, iceland",icelandic3,icelandic,female,814,iceland
814,814,26.0,0.0,"guelph, ontario, canada",english240,english,male,815,canada
815,815,23.0,12.0,"klaipeda, lithuania",lithuanian4,lithuanian,female,816,lithuania
816,816,52.0,0.0,"wanganui, new zealand",english241,english,female,817,new zealand
817,817,77.0,0.0,"laurel, mississippi, usa",english242,english,female,818,usa
818,818,24.0,7.0,"tervuren, belgium",vlaams1,vlaams,male,819,belgium
819,819,27.0,0.0,"fredericton, new brunswick, canada",english243,english,male,820,canada
820,820,23.0,0.0,"san francisco, california, usa",english244,english,male,821,usa
821,821,78.0,16.0,"ghent, belgium",french22,french,female,822,belgium
822,822,76.0,16.0,"ghent, belgium",french23,french,female,823,belgium
823,823,25.0,0.0,"pittsburgh, pennsylvania, usa",english245,english,male,824,usa
824,824,32.0,0.0,"los angeles, california, usa",english246,english,male,825,usa
825,825,34.0,32.0,"kashgar, china",uyghur2,uyghur,female,826,china
826,826,26.0,12.0,"hakodate, japan",japanese10,japanese,female,827,japan
827,827,33.0,13.0,"tai chung, taiwan",taiwanese6,taiwanese,female,828,taiwan
828,828,32.0,4.0,"florianopolis, brazil",portuguese19,portuguese,male,829,brazil
829,829,25.0,5.0,"pokhara, nepal",nepali4,nepali,male,830,nepal
830,830,23.0,13.0,"komsomolsk-on-amur, russia",russian18,russian,male,831,russia
831,831,47.0,13.0,"mostaganem, algeria",french24,french,male,832,algeria
832,832,21.0,10.0,"campinas, brazil",portuguese20,portuguese,male,833,brazil
833,833,40.0,17.0,"zhezkazgan, kazakhstan",russian19,russian,male,834,kazakhstan
834,834,33.0,0.0,"prince rupert, british columbia, canada",english247,english,male,835,canada
835,835,33.0,3.0,"moga, india",punjabi4,punjabi,female,836,india
836,836,31.0,2.0,"bombay, india",marathi3,marathi,male,837,india
837,837,22.0,8.0,"monterrey, mexico",spanish56,spanish,male,838,mexico
838,838,48.0,15.0,"forli, italy",italian15,italian,male,839,italy
839,839,18.0,0.0,"philadelphia, pennsylvania, usa",english248,english,female,840,usa
840,840,23.0,15.0,"ostroleka, poland",polish9,polish,female,841,poland
841,841,30.0,15.0,"wolanow, poland",polish10,polish,female,842,poland
842,842,56.0,10.0,"warsaw, poland",polish11,polish,female,843,poland
843,843,53.0,44.0,"akhtyrka, ukraine",ukrainian2,ukrainian,female,844,ukraine
844,844,64.0,10.0,"hubballi, karnataka, india",hindi5,hindi,female,845,india
845,845,29.0,27.0,"budapest, hungary",hungarian5,hungarian,female,846,hungary
846,846,46.0,10.0,"brussels, belgium",dutch6,dutch,female,847,belgium
847,847,31.0,8.0,"sofia, bulgaria",bulgarian8,bulgarian,female,848,bulgaria
848,848,54.0,12.0,"yerevan, armenia",armenian3,armenian,female,849,armenia
849,849,29.0,0.0,"boston, massachusetts, usa",english249,english,female,850,usa
850,850,46.0,12.0,"lagos, nigeria",yoruba4,yoruba,male,851,nigeria
851,851,19.0,0.0,"chester, england, uk",english250,english,male,852,uk
852,852,30.0,13.0,"muri, aargau, switzerland",swiss,swiss,male,853,switzerland
853,853,29.0,4.0,"kuwait city, kuwait",urdu4,urdu,male,854,kuwait
854,854,21.0,0.0,"mt. kisco, new york, usa",english251,english,male,855,usa
855,855,25.0,0.0,"san jose ca, california, usa",english252,english,female,856,usa
856,856,21.0,0.0,"dublin, ireland",english253,english,male,857,ireland
857,857,39.0,0.0,"eugene, oregon, usa",english254,english,male,858,usa
858,858,24.0,0.0,"oamaru, new zealand",english255,english,female,859,new zealand
859,859,20.0,12.0,"st. louis fr, france",french25,french,male,860,france
860,860,23.0,0.0,"laurinburg, north carolina, usa",english256,english,male,861,usa
861,861,31.0,12.0,"qingyuan, guangdong, china",cantonese15,cantonese,female,862,china
862,862,24.0,0.0,"san diego, california, usa",english257,english,male,863,usa
863,863,55.0,12.0,"odessa, ukraine",ukrainian3,ukrainian,female,864,ukraine
864,864,38.0,12.0,"chisinau, moldova",romanian12,romanian,female,865,moldova
865,865,27.0,4.0,"new delhi, india",hindi6,hindi,female,866,india
866,866,60.0,5.0,"allahabad, utter pardesh, india",hindi7,hindi,female,867,india
867,867,33.0,28.0,"mitrovice, kosovo",albanian4,albanian,male,868,kosovo
868,868,24.0,0.0,"kilkenny, ireland",english258,english,male,869,ireland
869,869,23.0,0.0,"singapore, singapore",english259,english,male,870,singapore
870,870,18.0,0.0,"phoenix, arizona, usa",english260,english,female,871,usa
871,871,29.0,13.0,"taoyuan, taiwan",mandarin18,mandarin,female,872,taiwan
872,872,30.0,5.0,"victoria, british columbia, canada",finnish5,finnish,male,873,canada
873,873,29.0,3.0,"hong kong, china",cantonese16,cantonese,female,874,china
874,874,59.0,0.0,"forestville, maryland, usa",english261,english,female,875,usa
875,875,60.0,0.0,"naylor, maryland, usa",english262,english,male,876,usa
876,876,56.0,4.0,"tanga, tanzania",kiswahili5,kiswahili,female,877,tanzania
877,877,26.0,3.0,"hong kong, china",cantonese17,cantonese,female,878,china
878,878,57.0,15.0,"prague, czech republic",czech4,czech,female,879,czech republic
879,879,38.0,14.0,"budapest, hungary",hungarian6,hungarian,female,880,hungary
880,880,31.0,11.0,"bremen, germany",german16,german,female,881,germany
881,881,53.0,10.0,"frankfurt, germany",german17,german,female,882,germany
882,882,40.0,20.0,"warsaw, poland",polish12,polish,male,883,poland
883,883,21.0,0.0,"oak forest, illinois, usa",english263,english,male,884,usa
884,884,19.0,3.0,"hong kong, china",cantonese18,cantonese,male,885,china
885,885,33.0,11.0,"montevideo, uruguay",spanish57,spanish,male,886,uruguay
886,886,32.0,8.0,"dar-es-salaam, tanzania",kiswahili6,kiswahili,female,887,tanzania
887,887,24.0,15.0,"stip, macedonia",macedonian2,macedonian,male,888,macedonia
888,888,21.0,0.0,"freemont, california, usa",english264,english,male,889,usa
889,889,31.0,0.0,"vancouver wa, washington, usa",english265,english,male,890,usa
890,890,23.0,17.0,"sao paulo, brazil",portuguese21,portuguese,male,891,brazil
891,891,22.0,8.0,"kota kinabalu, malaysia",korean14,korean,female,892,malaysia
892,892,29.0,6.0,"bad aussee, austria",german18,german,male,893,austria
893,893,25.0,11.0,"vranje, serbia",serbian12,serbian,female,894,serbia
894,894,68.0,10.0,"amsterdam, netherlands",dutch7,dutch,male,895,netherlands
895,895,35.0,12.0,"alphen aan de ryn, netherlands",dutch8,dutch,female,896,netherlands
896,896,68.0,12.0,"almelo, netherlands",dutch9,dutch,female,897,netherlands
897,897,26.0,10.0,"phrae, thailand",thai7,thai,female,898,thailand
898,898,18.0,0.0,"san diego, california, usa",english266,english,male,899,usa
899,899,66.0,0.0,"leeds, uk",english267,english,male,900,uk
900,900,67.0,0.0,"leeds, uk",english268,english,female,901,uk
901,901,22.0,0.0,"adelaide, australia",english269,english,female,902,australia
902,902,29.0,0.0,"cape town, south africa",english270,english,male,903,south africa
903,903,32.0,0.0,"cape town, south africa",english271,english,female,904,south africa
904,904,20.0,0.0,"dallas, texas, usa",english272,english,male,905,usa
905,905,31.0,18.0,"bogota, colombia",spanish58,spanish,male,906,colombia
906,906,46.0,0.0,"blue bell, pennsylvania, usa",english273,english,male,907,usa
907,907,31.0,5.0,"mayaguez, puerto rico",spanish59,spanish,female,908,puerto rico
908,908,25.0,0.0,"sydney, australia",english274,english,female,909,australia
909,909,19.0,8.0,"imphal, india",hindi8,hindi,male,910,india
910,910,28.0,17.0,"kostanai, kazakhstan",russian20,russian,female,911,kazakhstan
911,911,20.0,0.0,"clifton, new jersey, usa",english275,english,female,912,usa
912,912,39.0,12.0,"essen, belgium",dutch10,dutch,male,913,belgium
913,913,45.0,7.0,"singapore, singapore",hainanese1,hainanese,male,914,singapore
914,914,18.0,9.0,"santiago-dr, dominican republic",spanish60,spanish,female,915,dominican republic
915,915,27.0,13.0,"qinzhou, guangxi, china",mandarin19,mandarin,male,916,china
916,916,27.0,11.0,"montreal, quebec, canada",french26,french,female,917,canada
917,917,50.0,0.0,"chattanooga, tennessee, usa",english276,english,female,918,usa
918,918,48.0,0.0,"hudson, new york, usa",english277,english,female,919,usa
919,919,23.0,10.0,"abu dhabi, united arab emirates",arabic22,arabic,female,920,united arab emirates
920,920,18.0,0.0,"augusta, georgia, usa",english278,english,female,921,usa
921,921,30.0,0.0,"singapore, singapore",english279,english,female,922,singapore
922,922,31.0,10.0,"ruse, bulgaria",bulgarian9,bulgarian,female,923,bulgaria
923,923,67.0,39.0,"azuaga, spain",spanish61,spanish,male,924,spain
924,924,63.0,19.0,"buenos aires, argentina",spanish62,spanish,female,925,argentina
925,925,27.0,9.0,"stuttgart, germany",turkish18,turkish,male,926,germany
926,926,42.0,13.0,"al mahalla, egypt",arabic23,arabic,male,927,egypt
927,927,19.0,11.0,"offenbach, germany",german19,german,female,928,germany
928,928,41.0,14.0,"brugge, belgium",dutch11,dutch,male,929,belgium
929,929,46.0,12.0,"babadag, romanian",romanian13,romanian,male,930,romanian
930,930,40.0,12.0,"ping tong, taiwan",mandarin20,mandarin,female,931,taiwan
931,931,38.0,12.0,"algiers, algeria",french27,french,female,932,algeria
932,932,43.0,17.0,"luanda, angola",portuguese22,portuguese,female,933,angola
933,933,52.0,5.0,"dar-es-salaam, tanzania",kiswahili7,kiswahili,female,934,tanzania
934,934,19.0,0.0,"ramsey, isle of man",english280,english,female,935,isle of man
935,935,41.0,16.0,"chur, switzerland",german20,german,male,936,switzerland
936,936,23.0,0.0,"ramsey mn, minnesota, usa",english281,english,male,937,usa
937,937,29.0,10.0,"curitiba, brazil",portuguese23,portuguese,female,938,brazil
938,938,20.0,0.0,"tampa, florida, usa",english282,english,male,939,usa
939,939,18.0,8.0,"kiev, ukraine",ukrainian4,ukrainian,male,940,ukraine
940,940,52.0,12.0,"jerusalem, israel",hebrew7,hebrew,male,941,israel
941,941,40.0,14.0,"mantua, italy",italian16,italian,male,942,italy
942,942,20.0,11.0,"travnik, bosnia and herzegovina",bosnian4,bosnian,male,943,bosnia and herzegovina
943,943,25.0,6.0,"travnik, bosnia and herzegovina",bosnian5,bosnian,female,944,bosnia and herzegovina
944,944,25.0,11.0,"teslic, bosnia and herzegovina",serbian13,serbian,female,945,bosnia and herzegovina
945,945,31.0,11.0,"vlore, albania",albanian5,albanian,male,946,albania
946,946,27.0,12.0,"tbilisi, republic of georgia",armenian4,armenian,female,947,republic of georgia
947,947,24.0,11.0,"stip, macedonia",macedonian3,macedonian,male,948,macedonia
948,948,21.0,11.0,"stip, macedonia",macedonian4,macedonian,male,949,macedonia
949,949,38.0,11.0,"rijeka, croatia",croatian4,croatian,male,950,croatia
950,950,18.0,0.0,"pelham, new york, usa",english283,english,male,951,usa
951,951,33.0,0.0,"gainesville, florida, usa",english284,english,male,952,usa
952,952,23.0,12.0,"karachi, pakistan",urdu5,urdu,male,953,pakistan
953,953,46.0,10.0,"moscow, russia",russian21,russian,female,954,russia
954,954,18.0,10.0,"kiev, ukraine",ukrainian5,ukrainian,male,955,ukraine
955,955,36.0,10.0,"oosterbeek, netherlands",dutch12,dutch,male,956,netherlands
956,956,35.0,11.0,"port-au-prince, haiti",french28,french,female,957,haiti
957,957,22.0,14.0,"gryfino, western pomerania, poland",polish13,polish,male,958,poland
958,958,32.0,10.0,"la coruna, spain",spanish63,spanish,female,959,spain
959,959,22.0,11.0,"santos, brazil",portuguese24,portuguese,female,960,brazil
960,960,50.0,0.0,"melbourne, australia",english285,english,male,961,australia
961,961,28.0,12.0,"medellin, colombia",spanish64,spanish,male,962,colombia
962,962,36.0,7.0,"kandahar, afghanistan",pashto3,pashto,female,963,afghanistan
963,963,70.0,11.0,"riga, latvia",latvian2,latvian,female,964,latvia
964,964,21.0,15.0,"dobrich, bulgaria",bulgarian10,bulgarian,female,965,bulgaria
965,965,24.0,16.0,"dobrich, bulgaria",bulgarian11,bulgarian,male,966,bulgaria
966,966,69.0,7.0,"cave valley, jamaica",jamaican,jamaican,male,967,jamaica
967,967,20.0,12.0,"kabul, afghanistan",dari3,dari,male,968,afghanistan
968,968,23.0,21.0,"segou, mali",bambara5,bambara,female,969,mali
969,969,40.0,7.0,"cairo, egypt",arabic24,arabic,male,970,egypt
970,970,25.0,18.0,"istanbul, turkey",turkish19,turkish,male,971,turkey
971,971,20.0,18.0,"rio de janeiro, brazil",portuguese25,portuguese,female,972,brazil
972,972,25.0,13.0,"costesti, moldova",romanian14,romanian,female,973,moldova
973,973,38.0,4.0,"accra, ghana",ga2,ga,female,974,ghana
974,974,37.0,5.0,"accra, ghana",ewe2,ewe,female,975,ghana
975,975,60.0,5.0,"accra, ghana",ga3,ga,female,976,ghana
976,976,21.0,0.0,"beaumont, texas, usa",english286,english,female,977,usa
977,977,36.0,9.0,"hosanna, ethiopia",kambaata1,kambaata,male,978,ethiopia
978,978,41.0,5.0,"accra, ghana",akan1,akan,male,979,ghana
979,979,27.0,8.0,"bucharest, romania",romanian15,romanian,female,980,romania
980,980,27.0,0.0,"singapore, singapore",english287,english,female,981,singapore
981,981,26.0,0.0,"st. louis, missouri, usa",english288,english,female,982,usa
982,982,19.0,0.0,"fairfax, virginia, usa",english289,english,female,983,usa
983,983,38.0,9.0,"chengdu, sichuan, china",mandarin21,mandarin,female,984,china
984,984,31.0,4.0,"addis ababa, ethiopia",amharic6,amharic,female,985,ethiopia
985,985,20.0,0.0,"duluth, georgia, usa",english290,english,male,986,usa
986,986,61.0,12.0,"kolkata, india",bengali9,bengali,female,987,india
987,987,26.0,20.0,"podgorica, montenegro",serbian14,serbian,female,988,montenegro
988,988,38.0,13.0,"addis ababa, ethiopia",amharic7,amharic,male,989,ethiopia
989,989,30.0,12.0,"addis ababa, ethiopia",amharic8,amharic,female,990,ethiopia
990,990,40.0,12.0,"addis ababa, ethiopia",amharic9,amharic,male,991,ethiopia
991,991,38.0,6.0,"douala, cameroon",bafang2,bafang,male,992,cameroon
992,992,40.0,15.0,"katunayake, sri lanka",sinhalese4,sinhalese,male,993,sri lanka
993,993,30.0,11.0,"riga, latvia",russian22,russian,male,994,latvia
994,994,28.0,14.0,"turin, italy",italian17,italian,male,995,italy
995,995,25.0,9.0,"bucharest, romania",romanian16,romanian,female,996,romania
996,996,21.0,15.0,"yerevan, armenia",armenian5,armenian,female,997,armenia
997,997,29.0,19.0,"gonder, ethiopia",amharic10,amharic,female,998,ethiopia
998,998,54.0,15.0,"mango, togo",moba1,moba,male,999,togo
999,999,39.0,13.0,"lautem, timor-leste",fataluku1,fataluku,male,1000,timor-leste
1000,1000,37.0,25.0,"baucau, timor-leste",tetun-dili1,tetun-dili,female,1001,timor-leste
1001,1001,51.0,7.0,"durame, ethiopia",kambaata2,kambaata,male,1002,ethiopia
1002,1002,33.0,10.0,"zwolle, netherlands",dutch13,dutch,female,1003,netherlands
1003,1003,35.0,12.0,"zwolle, netherlands",dutch14,dutch,female,1004,netherlands
1004,1004,42.0,40.0,"pusan, south korea",korean15,korean,male,1005,south korea
1005,1005,30.0,13.0,"nonsan, south korea",korean16,korean,female,1006,south korea
1006,1006,21.0,8.0,"cheju-do, south korea",korean17,korean,male,1007,south korea
1007,1007,24.0,18.0,"conakry, guinea",susu1,susu,male,1008,guinea
1008,1008,18.0,3.0,"dhaka, bangladesh",bengali10,bengali,female,1009,bangladesh
1009,1009,18.0,6.0,"peshawar, pakistan",pashto4,pashto,female,1010,pakistan
1010,1010,38.0,5.0,"ramun, israel (occupied territory)",arabic25,arabic,male,1011,israel (occupied territory)
1011,1011,43.0,14.0,"amman, jordan",arabic26,arabic,female,1012,jordan
1012,1012,70.0,10.0,"jerusalem, israel",arabic27,arabic,male,1013,israel
1013,1013,24.0,3.0,"bangalore, india",urdu6,urdu,female,1014,india
1014,1014,32.0,4.0,"kabul, afghanistan",farsi11,farsi,female,1015,afghanistan
1015,1015,28.0,3.0,"bombay, india",gujarati5,gujarati,female,1016,india
1016,1016,31.0,4.0,"durgapur, west bengal, india",hindi9,hindi,male,1017,india
1017,1017,34.0,3.5,"durgapur, west bengal, india",bengali11,bengali,male,1018,india
1018,1018,39.0,11.0,"haikou, hainan, china",mandarin22,mandarin,female,1019,china
1019,1019,42.0,7.0,"mulanje, malawi",chichewa1,chichewa,male,1020,malawi
1020,1020,54.0,10.0,"cannes, france",french29,french,female,1021,france
1021,1021,51.0,12.0,"hosanna, ethiopia",hadiyya1,hadiyya,male,1022,ethiopia
1022,1022,37.0,12.0,"kinshasa, democratic republic of congo",french30,french,male,1023,democratic republic of congo
1023,1023,19.0,15.0,"ulaanbaatar, mongolia",mongolian4,mongolian,male,1024,mongolia
1024,1024,29.0,22.0,"zenica, bosnia and herzegovina",bosnian6,bosnian,female,1025,bosnia and herzegovina
1025,1025,18.0,0.0,"belize city, belize",english291,english,male,1026,belize
1026,1026,20.0,10.0,"uddevalla, sweden",swedish9,swedish,male,1027,sweden
1027,1027,42.0,12.0,"malakal, sudan",shilluk1,shilluk,male,1028,sudan
1028,1028,34.0,6.0,"khartoum, sudan",bari1,bari,male,1029,sudan
1029,1029,36.0,7.0,"khartoum, sudan",bari2,bari,male,1030,sudan
1030,1030,56.0,28.0,"kimulaza, uige, angola",kikongo2,kikongo,male,1031,angola
1031,1031,30.0,11.0,"hosanna, ethiopia",hadiyya2,hadiyya,male,1032,ethiopia
1032,1032,54.0,8.0,"hosanna, ethiopia",kambaata3,kambaata,male,1033,ethiopia
1033,1033,49.0,7.0,"kano, nigeria",hausa1,hausa,male,1034,nigeria
1034,1034,46.0,10.0,"bauchi, nigeria",hausa2,hausa,male,1035,nigeria
1035,1035,47.0,6.0,"malumfashi, nigeria",hausa3,hausa,female,1036,nigeria
1036,1036,48.0,8.0,"hong, adamawa, nigeria",fulfulde,fulfulde,male,1037,nigeria
1037,1037,45.0,16.0,"byumba, rwanda",rwanda1,rwanda,male,1038,rwanda
1038,1038,62.0,10.0,"kano, nigeria",hausa4,hausa,male,1039,nigeria
1039,1039,35.0,5.0,"lagos, nigeria",igbo3,igbo,male,1040,nigeria
1040,1040,42.0,3.0,"nyeri, kenya",kiswahili8,kiswahili,female,1041,kenya
1041,1041,33.0,10.0,"yabello, burana, ethiopia",oromo2,oromo,male,1042,ethiopia
1042,1042,20.0,8.0,"grugliasco, italy",italian18,italian,male,1043,italy
1043,1043,46.0,13.0,"kao-hsiung, taiwan",mandarin23,mandarin,female,1044,taiwan
1044,1044,52.0,10.0,"berchtesgaden, germany",bavarian2,bavarian,female,1045,germany
1045,1045,29.0,13.0,"toyama, japan",japanese11,japanese,female,1046,japan
1046,1046,43.0,12.0,"maine, niger",hausa5,hausa,female,1047,niger
1047,1047,48.0,6.0,"kano, nigeria",hausa6,hausa,male,1048,nigeria
1048,1048,48.0,6.0,"kaduna, nigeria",kanuri1,kanuri,female,1049,nigeria
1049,1049,52.0,7.0,"sokoto, nigeria",hausa7,hausa,male,1050,nigeria
1050,1050,38.0,0.0,"kansas city, missouri, usa",english292,english,male,1051,usa
1051,1051,22.0,0.0,"billings, montana, usa",english293,english,female,1052,usa
1052,1052,20.0,4.0,"ljubljana, slovenia",slovenian2,slovenian,male,1053,slovenia
1053,1053,29.0,7.0,"jakarta, indonesia",indonesian5,indonesian,male,1054,indonesia
1054,1054,37.0,25.0,"bangkok, thailand",thai8,thai,male,1055,thailand
1055,1055,22.0,11.0,"priluki, ukraine",ukrainian6,ukrainian,female,1056,ukraine
1056,1056,21.0,5.0,"zaporizhzhya, ukraine",russian23,russian,female,1057,ukraine
1057,1057,24.0,10.0,"gornji vakuf, bosnia and herzegovina",bosnian7,bosnian,female,1058,bosnia and herzegovina
1058,1058,24.0,21.0,"tbilisi, republic of georgia",georgian5,georgian,male,1059,republic of georgia
1059,1059,19.0,0.0,"naracoorte, australia",english294,english,female,1060,australia
1060,1060,23.0,5.0,"islamabad, pakistan",urdu7,urdu,male,1061,pakistan
1061,1061,28.0,15.0,"paris, france",french31,french,male,1062,france
1062,1062,26.0,11.0,"tomislavgrad, bosnia and herzegovina",croatian5,croatian,female,1063,bosnia and herzegovina
1063,1063,20.0,10.0,"villach, austria",german21,german,female,1064,austria
1064,1064,19.0,9.0,"lidkoping, sweden",swedish10,swedish,female,1065,sweden
1065,1065,26.0,16.0,"klando, czech republic",czech5,czech,female,1066,czech republic
1066,1066,25.0,0.0,"airdrie, alberta, canada",english295,english,male,1067,canada
